image_file_name,pmcid,rexinthewild_question,rexinthewild_gt_text,rexinthewild_choices,rexinthewild_answer,topic
ijcpd-12-165-g013.jpg,PMC6811945,Which skeletal region is primarily underdeveloped?,Maxilla and zygomatic (malar) complex,"[A] Isolated nasal bones and septal cartilage
[B] Occipital squama and nuchal crest
[C] Fronto-orbital (frontal bone) complex
[D] Mandibular body and angle (retrognathia)
[E] Maxilla and zygomatic (malar) complex",E,Mouth & Jaws
ijcpd-12-165-g013.jpg,PMC6811945,Which jaw relationship is most likely present?,Apparent mandibular prognathism secondary to maxillary retrusion (pseudo-Class III),"[A] Bimaxillary protrusion
[B] Neutral skeletal profile
[C] True mandibular prognathism with normal maxillary position
[D] Mandibular retrusion with a convex profile
[E] Apparent mandibular prognathism secondary to maxillary retrusion (pseudo-Class III)",E,Mouth & Jaws
gox-7-e1982-g003.jpg,PMC6382221,What is the ear lobule morphology?,"Free, pendulous lobule with a clear lobulofacial sulcus","[A] Free, pendulous lobule with a clear lobulofacial sulcus
[B] Lobule with post-piercing keloid hypertrophy
[C] Mildly attached lobule with shallow sulcus blending into the cheek
[D] Partially split lobule from earring traction (incomplete cleft)",A,Head & Neck
gox-7-e1982-g003.jpg,PMC6382221,Which part of the ear shows the most prominent abnormality?,No prominent ear abnormality,"[A] Antihelix
[B] No prominent ear abnormality
[C] Scapha
[D] Helix
[E] Crus of helix",B,Head & Neck
ijspt_2024_19_8_120900_235380.jpg,PMC11297479,Which joint is most at risk for hyperextension?,Right radiocarpal (wrist) joint,"[A] Right tibiofemoral (knee) joint
[B] Right radiocarpal (wrist) joint
[C] Right glenohumeral (shoulder) joint
[D] Right humeroulnar (elbow) joint
[E] Left talocrural (ankle) joint",B,Trunk & Extremities
ijspt_2024_19_8_120900_235380.jpg,PMC11297479,Which mechanism of upper-extremity injury is depicted?,Fall onto an outstretched hand with the wrist extended (FOOSH),"[A] Fall onto an outstretched hand with the wrist extended (FOOSH)
[B] Ground-level fall with no significant upper-extremity impact
[C] Forward fall with direct impact onto a flexed elbow
[D] Fall onto an outstretched hand with the wrist flexed (palmar-flexion FOOSH)
[E] Axial load through the shoulder from collapse out of a handstand/cartwheel",A,Trunk & Extremities
JOCD-20-506-g001.jpg,PMC7891349,Which foot region is indicated by the green circles?,Plantar pulp inferior to the 5th toe (little toe),"[A] Lateral forefoot at the fifth metatarsal head
[B] Plantar pulp inferior to the 5th toe (little toe)
[C] Plantar pad/ball beneath the great toe (first metatarsal head)
[D] Medial arch at the navicular tuberosity just distal to the medial malleolus
[E] Plantar pad beneath the second toe (second metatarsal head)",B,Trunk & Extremities
JOCD-20-506-g001.jpg,PMC7891349,What finding is marked on the foot?,Plantar wart,"[A] Onychomycosis
[B] No abnormality in the marked area
[C] Plantar wart
[D] Blister
[E] Tinea pedis",C,Trunk & Extremities
10.1177_2325967117700599-fig5.jpg,PMC5400136,"In subfigure B, how is weight distributed between the legs?",Symmetrical weightbearing,"[A] Mild left‑biased weightbearing (~60:40 left:right)
[B] Apparent midline centering with subtle trunk lean left increasing left‑leg load
[C] Symmetrical weightbearing
[D] Mild right‑biased weightbearing (~60:40 right:left)",C,Trunk & Extremities
10.1177_2325967117700599-fig5.jpg,PMC5400136,"In subfigure A, which side bears more weight during the squat?",Athlete's left leg (viewer's right),"[A] Athlete's left leg (viewer's right)
[B] No discernible asymmetry (apparent trunk lean only)
[C] Athlete's right leg (viewer's left)
[D] Greater load on the operative limb (athlete's right)
[E] Evenly distributed between both legs",A,Trunk & Extremities
ijspt_2023_18_1_67988_135347.jpg,PMC9897012,What posture is the runner demonstrating at the cone?,"Low athletic crouch with hips and knees flexed, trunk hinged forward, hand reaching to tag the cone","[A] Split-stance lunge at the cone with the front knee advanced and rear heel lifted, torso vertical
[B] Tall lateral shuffle posture with upright trunk, hips extended, hands away from the cone
[C] Paused standing ready position with feet parallel under hips and arms at sides
[D] Low athletic crouch with hips and knees flexed, trunk hinged forward, hand reaching to tag the cone
[E] Mid-turn upright sprint stance with nearly straight knees, hand swinging past the cone without tagging",D,Trunk & Extremities
ijspt_2023_18_1_67988_135347.jpg,PMC9897012,Which equipment marks the change-of-direction points?,Orange cones,"[A] White floor tape X marks
[B] Blue cones by the wall
[C] Orange cones
[D] Red cones",C,Other
JPBS-7-282-g007.jpg,PMC4439693,Which statement best describes the gingiva around the restorations?,Mild marginal erythema along the crown margins with preserved papillary height and no obvious recession,"[A] Healthy, coral-pink, stippled gingiva with no marginal inflammation
[B] Mild marginal erythema along the crown margins with preserved papillary height and no obvious recession
[C] Early (approximately 1–2 mm) gingival recession on the maxillary anterior teeth with CEJ/root exposure
[D] Cratered, ulcerated interdental papillae consistent with necrotizing gingivitis",B,Mouth & Jaws
JPBS-7-282-g007.jpg,PMC4439693,What is the most likely explanation for the finding on the maxillary right lateral incisor?,Screw access channel of a screw-retained implant crown,"[A] Cervical external resorption defect with surface staining
[B] Screw access channel of a screw-retained implant crown
[C] Composite attachment used for clear aligner therapy
[D] Labial exposure of a metal coping from a porcelain-fused-to-metal crown
[E] Residual bracket base from previous orthodontic treatment",B,Mouth & Jaws
10.1177_11779322241231108-fig7.jpg,PMC11097739,Which colored dot marks the knee joint center?,Blue ring at the knee joint,"[A] White dot near the hip on the proximal thigh
[B] Blue ring at the knee joint
[C] White dot near the ankle on the distal shank
[D] Blue circle on the face/head",B,Trunk & Extremities
10.1177_11779322241231108-fig7.jpg,PMC11097739,Which limb segment is indicated by the green vector 'a'?,Thigh segment (hip to knee),"[A] Mechanical axis of the lower limb (hip to ankle)
[B] Thigh segment (hip to knee)
[C] Shank/lower leg segment (knee to ankle)
[D] Pelvis segment (ASIS to hip joint)",B,Trunk & Extremities
cm-90-294f2f.jpg,PMC5536209,Which structure projects most anteriorly on this profile?,Pronasale (nasal tip),"[A] Soft-tissue pogonion (chin)
[B] Columella apex
[C] Labrale superius (upper lip)
[D] Pronasale (nasal tip)
[E] Labrale inferius (lower lip)",D,Head & Neck
cm-90-294f2f.jpg,PMC5536209,How does chin projection compare to the lower lip?,Slightly retruded relative to the lower lip (about 1–2 mm posterior),"[A] Slightly retruded relative to the lower lip (about 1–2 mm posterior)
[B] Markedly more prominent than the lower lip (≥4 mm anterior)
[C] Nearly equal projection to the lower lip (no meaningful offset)
[D] Slightly more prominent than the lower lip (about 1–2 mm anterior)",A,Mouth & Jaws
rmhp-11-035Fig1.jpg,PMC5856037,Which nearby object suggests lead or acid exposure?,Car battery with corroded terminals,"[A] Large blue water bottle
[B] Alternator housing
[C] Tree stump
[D] Oil-soaked cloth mat
[E] Car battery with corroded terminals",E,Other
rmhp-11-035Fig1.jpg,PMC5856037,Which personal protective equipment is missing from the worker’s hands?,Work gloves,"[A] Steel-toe boots
[B] Wrist guards
[C] Work gloves
[D] Cut-resistant sleeves",C,Trunk & Extremities
10.1177_25158414211059247-fig5.jpg,PMC8855428,Between which two structures is the measured gap taken in this maneuver?,Posterior margin of the upper eyelid and the bulbar conjunctiva,"[A] Posterior margin of the upper eyelid and the bulbar conjunctiva
[B] Anterior margin of the upper eyelid and the palpebral conjunctiva
[C] Upper lash line and corneal apex
[D] Upper eyelid margin and superior limbus
[E] Posterior tarsal border of the lower eyelid and the bulbar conjunctiva",A,Eyes
IJD-57-247-g004.jpg,PMC3371544,Which description best matches the appearance of the patient’s fingers and hands?,"Doughy, nonpitting swelling of the fingers with coarse, dry skin","[A] Pitting edema of the fingers with palmar erythema and thin tapered digits
[B] Warm, moist palms with a fine postural tremor
[C] Doughy, nonpitting swelling of the fingers with coarse, dry skin
[D] Clubbing with increased nail curvature and a spongy nail bed",C,Trunk & Extremities
IJD-57-247-g004.jpg,PMC3371544,Which endocrine condition best explains the puffy face and coarse facial features?,Primary hypothyroidism (myxedema facies),"[A] Hyperthyroidism with pretibial myxedema (Graves disease)
[B] Primary hypothyroidism (myxedema facies)
[C] Cushing syndrome (glucocorticoid excess) causing moon facies
[D] Acromegaly (growth hormone excess) with macroglossia",B,Head & Neck
IJO-62-515-g004.jpg,PMC4064241,"If the inferior rectus were entrapped, what finding would be expected on upward gaze?","The affected eye would fail to elevate, creating a vertical misalignment on upgaze","[A] The affected eye would overshoot upward on upgaze due to inferior oblique overaction
[B] Both eyes would elevate symmetrically because the superior recti compensate for a trapped depressor
[C] Elevation would be limited only in adduction with normal elevation in abduction, as in inferior oblique palsy
[D] The affected eye would fail to elevate, creating a vertical misalignment on upgaze",D,Eyes
IJO-62-515-g004.jpg,PMC4064241,Which extraocular muscle movements are abnormal?,Upgaze (supraduction),"[A] Downgaze (infraduction)
[B] Primary gaze (straight ahead)
[C] Upgaze (supraduction)
[D] None",C,Eyes
gox-1-e46-g011.jpg,PMC4174163,This posterior neck appearance is most consistent with which condition?,"Turner syndrome (45,X)","[A] Down syndrome (Trisomy 21) with nuchal thickening
[B] Normal posterior neck variant (no abnormality)
[C] Klippel–Feil syndrome (congenital cervical fusion)
[D] Congenital lymphedema from cystic hygroma
[E] Turner syndrome (45,X)",E,Head & Neck
gox-1-e46-g011.jpg,PMC4174163,What neck abnormality is visible in this child viewed from behind?,Webbed neck (pterygium colli),"[A] Left-sided torticollis from sternocleidomastoid spasm
[B] No visible neck abnormality on posterior inspection
[C] Low posterior hairline consistent with Klippel–Feil anomaly
[D] Dorsocervical fat pad (buffalo hump)
[E] Webbed neck (pterygium colli)",E,Head & Neck
ijspt_2021_16_3_24150_61110.jpg,PMC8168984,"In the right subfigure, what primary movement pattern is demonstrated as the torso leans forward?",Hip hinge with hip flexion on the stance side,"[A] Hip hinge with hip flexion on the stance side
[B] Hip hinge driven by flexion of the swing (non–stance) hip
[C] Knee-dominant squat with deep knee flexion of the stance limb
[D] Closed-chain ankle dorsiflexion with partial heel lift causing the forward lean
[E] Forward trunk flexion from lumbar spine rounding",A,Trunk & Extremities
ijspt_2021_16_3_24150_61110.jpg,PMC8168984,"In the right subfigure, what is the spinal position?","Neutral, with a straight line from head to sacrum","[A] Lumbar hyperextension with anterior pelvic tilt (over-arched lower back)
[B] Mild lumbar flexion with thoracic kyphosis (rounded hinge)
[C] Lateral bending to the left toward the elevated leg
[D] Lateral bending to the right toward the stance leg
[E] Neutral, with a straight line from head to sacrum",E,Trunk & Extremities
gr7b.jpg,PMC6128326,Which landmark in this image is used to orient head position for profile assessment?,Tragus/external auditory meatus (porion) region,"[A] Preauricular skin crease
[B] Superior helix of the auricle
[C] Tragus/external auditory meatus (porion) region
[D] Angle of the mandible (gonion)
[E] Mastoid process posterior to the auricle",C,Head & Neck
gr7b.jpg,PMC6128326,Which aspect of facial morphology is best assessed in this image?,Sagittal facial profile,"[A] Sagittal facial profile
[B] Transverse facial asymmetry and occlusal plane cant
[C] Vertical facial thirds (frontal proportions)
[D] Intraoral dental caries and occlusal relationship",A,Mouth & Jaws
CCD-2-351-g009.jpg,PMC3276866,"In this specific view, which of the following is the primary occlusal relationship that can be reliably and accurately evaluated?",The anteroposterior (front-to-back) classification of the first permanent molars.,"[A] The vertical overlap (Overbite) of the anterior (front) teeth.
[B] The anteroposterior (front-to-back) classification of the first permanent molars.
[C] The alignment of the maxillary and mandibular arches in the transverse (side-to-side) dimension (i.e., posterior crossbite).
[D] The degree of horizontal overlap (Overjet) of the anterior teeth.",B,Mouth & Jaws
